공고번호,회사명,공고제목,지역,경력,기술스택/분야
54148941,(주)디피플래닝,디피플래닝 AI 퍼포먼스 마케터 모집,서울 구로구,경력무관,디지털마케팅 / 퍼포먼스마케팅 / 광고대행사
54156294,(주)워프솔루션,ANT 개발자 (전자/RF) 경력직/신입 모집 (외국인 가능),서울 강서구,경력무관,전자파 / ant / 전자
54170299,(주)백그라운드,카페 음료용 원료 전문 F&B 기업: 재무 담당,경기 양주시,경력5년↑,재무회계 / 기업회계 / 법인결산
54170348,(주)백그라운드,## 글로벌 종합 반도체 패키징/테스트 기업 - 반도체 디자인 Eng,경기 안양시 동안구,경력 3~14년,반도체
54165355,(주)백그라운드,## 바이오 헬스케어 소재 전문기업 - 해외영업 마케팅,서울 강남구,경력5년↑,영업마케팅 / 바이오
54166595,(주)백그라운드,반도체 장비 전문기업 - 보세사,경북 구미시,경력10년↑,통관 / 보세사 / 보세사
54169042,(주)백그라운드,## 대기업 계열 화장품 기업 - ODM 해외영업,경기 안양시 동안구,경력5년↑,화장품
54167738,(주)베스트에치알 (Best HR),ㅣICTㅣ(일본) 해외사업/영업 (차장-부장급),서울전체,경력10년↑,헤드헌팅
54167785,(주)라온서치,경영기획 경력자 채용 ( 반도체 소재 제조 대기업/대리급 ),서울 서초구,경력 5~8년,경영분석 / 반도체
54163007,(주)큐리어슬리,LMS 고객성공매니저 채용,서울 서초구,경력무관,CX매니저 / 기술상담 / 전화상담 / VOC분석
54162893,주식회사글로벌비전(굿쇼핑),산업 포장기계 정비 모빌리티 정비 / 물류사원 채용,경기 김포시,경력무관,단순생산직 / QC / QA
54169022,(주)백그라운드,## 카페용 음료 원료 F&B기업 - 재무팀원,경기 양주시,경력 5~15년,관리회계 / 회계결산 / 경리
54169037,(주)백그라운드,## 생활용품·화장품 전문기업 - 메이크업 글로벌마케팅 팀장,서울 마포구,경력 12~15년,화장품
54176891,(주)애자일소다,AI 솔루션 영업,서울 강남구,경력,솔루션기술영업 / SI영업 / 기업영업
54170352,(주)백그라운드,## 유명그룹 합작법인 화학 중견기업-설비팀(대리~과장),충남 예산군,경력4년↑,설비점검 / 화학
54167741,(주)베스트에치알 (Best HR),긴급ㅣICTㅣ IR 전문가 (과장-부장급),서울전체,경력7년↑,헤드헌팅
54167799,(주)라온서치,AI플랫폼 팀장 채용 ( 환경가전 대기업 ),서울 서초구,경력 12~15년,전자 / 가전제품
54167885,(주)라온서치,경영기획 경력자 채용 ( 반도체 소재 제조 대기업/대리급 ),서울 서초구,경력 5~8년,반도체
54180034,(주)라온서치,[대기업/화학] 경영전략 업무 (경력 5년-14년),경기 화성시 동탄구,경력 5~14년,KPI관리 / 재무분석 / 경영전략 / 성장전략
54169023,(주)백그라운드,## 반도체 장비 전문기업 - 제조기술(대리~과장),경북 구미시,경력 3~12년,공정관리 / 공정엔지니어 / 설계엔지니어
54169033,(주)백그라운드,## 로봇/비전/자동화기계 전문기업 - 기술영업팀장,충북 청주시 서원구,경력10년↑,기계설비
54169019,(주)백그라운드,## 글로벌 반도체 장비 기업 - 소프트웨어 엔지니어/일본어필수,경기 성남시 분당구,경력무관,반도체
54170082,(주)조인스에이치알코리아,서치펌 헤드헌터 채용,서울 서초구,경력10년↑,헤드헌터 / 서치펌 / 헤드헌팅
54182315,(주)백그라운드,대기업 계열 화장품 전문기업 - 이커머스 담당(경력),서울 관악구,경력5년↑,영업전략 / 영업기획 / 영업마케팅
54182394,(주)백그라운드,카페용 음료 원료 전문 기업 - 해외영업(팀장급),경기 양주시,경력 7~15년,기업영업 / 영업전략 / 영업기획
54181766,베스트네트워크㈜,43. 데이터 분석 담당자(대리~과장급) [글로벌 보험 리더],서울 강남구,경력4년↑,보험사
54182259,(주)백그라운드,유아 용품 코스닥 상장 중견기업 - 글로벌마케팅(영어권),서울 강남구,경력 4~12년,마케팅 / 브랜드마케팅 / 글로벌마케팅
54182269,(주)백그라운드,메디컬 테크 병원 그룹 계열사 - 경영관리(재무 계열),서울 강남구,경력 6~15년,재무기획 / 재무제표 / IR/공시
54186767,(주)알브이텍,(주)알브이텍 자동화 검사 장비(머신비전) FAE/CS 경력 채용 공고,경기 안양시 동안구,경력1년↑,FAE / 컴퓨터비전 / 기계설비
54175316,(주)케이디시스템즈,[(주)케이디시스템즈] 영업 담당자(B2B·B2G),서울 금천구,경력 1~7년,데이터라벨링 / 소프트웨어개발
54182406,(주)백그라운드,카페용 음료 원료 전문 기업 - 생산 오퍼레이터,경기 양주시,경력 2~15년,공정관리 / 설비OP / 기계조작원
54182301,(주)백그라운드,"코스닥 상장 디스플레이, 이차전지 소재 전문 기업 - 미래전략",충북 청주시 청원구,경력 10~15년,경영기획 / 경영컨설팅 / 경영분석
54182281,(주)백그라운드,대기업 합작 단열재 제조 전문기업 - 내부회계 담당,충남 예산군,경력 2~6년,기업회계 / 외부감사 / 내부감사
54182682,(주)에이치알비즈코리아,[전략] 인하우스 컨설팅 전문가 채용/세계적인 게임사/판교,경기 성남시 분당구,경력 5~12년,게임개발 / 게임기획 / 경영혁신(PI)
54178970,피플워크(주),Chief Information Security Officer (CISO )- 외국계럭셔리기업,서울 강남구,경력10년↑,헤드헌팅
54193121,(주)애자일소다,AI 솔루션 기획자 / 금융권 전담,서울 강남구,경력무관,소프트웨어개발
54188315,(주)아이니어,(주)아이니어 안경렌즈 가공기 조립자 모집,경기 군포시,경력 1~10년,조립 / 정밀광학
54187246,베스트네트워크㈜,36. Retail Manager [글로벌 럭셔리 그룹],서울 강남구,경력10년↑,지점관리자 / 유통업
54182287,(주)백그라운드,메디컬 테크 병원 그룹 계열사 - 재무팀원,서울 강남구,경력 4~7년,재무회계 / 관리회계 / 기업회계
54182321,(주)백그라운드,냉동 식품 유통기업 - 영업(사원~대리급),경기 광주시,신입·경력,영업직 / 영업전략 / 영업기획
54182410,(주)백그라운드,캔디류 제조 전문기업 - 생산직,충북 음성군,경력 10~20년,품질관리 / 생산관리 / 식품
54182666,(주)에이치알비즈코리아,[법무] 해외 변호사/세계적 게임사/판교,경기 성남시 분당구,경력 1~8년,변호사 / 사내변호사 / 법무 / 영어 / 해외변호사
54182403,(주)백그라운드,헤어기기 및 소형가전 기업 - 상품기획(소형가전),서울 금천구,경력 3~7년,생활용품 / 쇼핑몰 / 시장조사 / 이커머스 / 전자제품
54182273,(주)백그라운드,커머스 기반 마케팅 플랫폼 스타트업 - 광고 운영 매니저,서울 강남구,경력 1~5년,퍼포먼스마케팅 / CRM마케팅 / 광고주관리
54185619,베스트네트워크㈜,38. 경영진단실 실장 [글로벌 탑티어 Tech 대기업],서울 강남구,경력15년↑,경영분석 / 경영혁신(PI) / 신사업기획 / 신사업발굴 / 조직관리
54191438,(주)바이오네트웍스,네트워크  엔지니어 경력 채용 (대리~부장급),경기 과천시,경력 4~12년,인프라 / SE(시스템엔지니어) / 기술지원
54191456,(주)바이오네트웍스,네트워크  엔지니어 Presales Engineer 경력 채용(대리~부장급),경기 과천시,경력 4~12년,인프라 / SE(시스템엔지니어) / 기술지원
54188336,(주)백그라운드,#[카페 음료용 원료 전문 F&B 기업] 재무팀원,경기 양주시,경력 5~15년,재무회계 / 관리회계 / 세무회계
54200016,베스트네트워크㈜,06. Retail Manager [글로벌 럭셔리 그룹],서울 강남구,경력10년↑,지점관리자 / 유통업
54200685,베스트네트워크㈜,36. Logistics Project Manager [유명 글로벌 명품],서울 강남구,경력 10~15년,재고관리 / SCM / 3PL운영 / 패션
54200929,(주)도아트레이딩,(주)도아트레이딩 냉동수산물 경력사원모집,부산 중구,신입·경력,유통영업 / 판매
54201143,(주)크리에이티브제트,[밀잇] 퍼포먼스 마케터 경력 채용,서울 마포구,경력 1~5년,마케팅 / 브랜드마케팅 / 콘텐츠마케팅
54202150,(주)어시스트키친,(주)어시스트키친 HACCP 식품제조공장 생산보조 정규직을 모집해요,서울 성동구,경력무관,식품 / 입식근무 / 일식당
54202620,셀타스퀘어,[셀타스퀘어] Project Manager (PM),서울 강남구,경력 5~10년,PMO / PO(프로덕트오너) / 의료·보건
54202618,(주)에이치앤엠,[강남구/논현동] LG데이터센터 시스템관제 모니터링(야간OP)채용,서울 강남구,경력1년↑,IDC / 시스템관리 / SM
54203195,(주)스플릿인베스트,(주)스플릿인베스트에서 핀테크 플랫폼 CS 담당자를 찾고있어요,서울 강서구,경력무관,CX매니저 / 게시판관리 / 기술상담
53989254,TTnS Inc,기술연구소 연구원 모집,경기 성남시 중원구,경력무관,기계조작원 / 자동화라인 / SMT / 자동제어
54136874,주식회사시미바에치알,헤드헌터 모집 - 전분야 경력자 가능,서울 서초구,경력5년↑,해외영업 / 헤드헌터 / 조선
54138168,클라우드에어주식회사,웹 서비스 및 UI/UX 기획자 채용(신입),충북 청주시 청원구,신입,웹기획 / SI·시스템통합 / NI·네트워크통합 / 시스템관리
54147283,주식회사시미바에치알,헤드헌터 모집 - 각분야 3년이상 경력자,서울 서초구,경력5년↑,해외영업 / 헤드헌터 / 조선
54167247,(주)에스앤티써치,국내대기업 PMO 리더급 채용,서울 중구,경력 12~17년,PMO / 의약·제약
54155698,주식회사라피플코리아리미티드,머신비전전문가(AI기반 검사자동화 시스템구축)-(과장~이사),서울 강남구,경력8년↑,Python / FA(공장자동화) / 화학
54159945,자바스서치주식회사,식품 식재료 제조회사 재무 회계 담당,경기 양주시,경력 2~15년,헤드헌팅
54182889,(주)플랜트코퍼레이션,[생각연구소] 광고 기획자,서울 성동구,경력무관,광고기획 / 광고기획사
54175093,(주)비에이블컨설팅그룹,"[대기업] 보안컨설팅 및 상품기획, 관제, 운영 외 (대리,과장급)",서울 중구,경력5년↑,AI(인공지능) / 데이터엔지니어 / IT컨설팅
54177406,주식회사시미바에치알,헤드헌터 모집 - 각분야 경력자가능,서울 서초구,경력5년↑,해외영업 / 헤드헌터 / 조선
54192148,주식회사시미바에치알,"(서울,대전)헤드헌터 모집 - 각분야 경력자분들 가능",서울 서초구,경력5년↑,해외영업 / 헤드헌터 / 조선
54190088,자바스서치주식회사,고객사 온프레미스 엔지니어,서울 강남구,경력3년↑,솔루션업체
54190082,자바스서치주식회사,AI기업 제안서 담당자,서울 강남구,경력 1~5년,RFP(제안요청서) / 솔루션업체
54193453,(주)플랜트코퍼레이션,[생각연구소] 글로벌 마케터,서울 성동구,경력무관,광고PD / 광고기획사
54191903,(주)시큐웨이브,TeamViewer DEX 솔루션 엔지니어 경력 채용,서울 서초구,경력 3~10년,기술지원 / 정보통신 / SI·시스템통합
54193091,(주)아르고티앤에스,온라인 마케터 담당자(이커머스 분) 모집,인천 연수구,경력무관,온라인판매 / 매출관리 / 쇼핑몰관리
54193463,(주)타디스테크놀로지,[타디스테크놀로지] 충전 서비스 플랫폼 영업마케팅 (특별채용),서울 성동구,경력 3~7년,기술영업 / 영업관리 / 영업전략
54199800,피플앤피플,[오디오 중견사] 시스템 개발 팀장,서울 구로구,경력19년↑,PM(프로젝트매니저) / PL(프로젝트리더) / SE(시스템엔지니어)
54200963,주식회사 지티유솔루션,[프리렌서]ERP 솔루션 컨설턴트(일반관리/물류관리),경기 성남시 분당구,경력 5~20년,MSSQL / C# / SI개발
54203102,어게인디바이스(주),어게인디바이스(주) 스마트폰 외관/기능 검수사원 모집,서울 금천구,경력무관,검품/검수 / 출고/출하 / 전자상거래
53930924,(주)루트원,(주)루트원 경기광주센터 물류파트 (B2B) 직원채용,경기 광주시,신입·경력,퀵서비스 / 적재/하역 / 배차관리 / 지게차 / 물류관리
54168934,제이케이서치 주식회사,[이커머스/핀테크 중견기업] 광고 팀장 채용 (근무지 : 판교),경기 성남시 분당구,경력 7~15년,서비스기획 / PMO / PO(프로덕트오너)
54202335,네오메디컴,의료기기 기술지원 신입사원 [출퇴근차량지원],서울 금천구,신입,의공기사 / 의료기기영업 / 의료기기연구 / 설비점검
54203114,(주)파인에이치알,[중견그룹] 이커머스 플랫폼 여행업 온라인마케팅팀 파트장,서울 종로구,경력 7~14년,온라인영업 / 디지털마케팅 / 인터넷여행
54176534,(주)드림에이치알,글로벌SW Pre-Sales 팀 리드-글로벌 비지니스 서비스 기업,서울 서초구,경력5년↑,보안솔루션영업 / 전자
54174047,(주)티씨엠피코리아,전략사업개발(BD) / 파트너십 매니저 (VC/PE 기반),서울 종로구,경력3년↑,사업개발 / IT컨설팅 / Oracle
54148060,에이치알서비스(주),[신입가능/대기업 계열사/정규직 전환 검토] QA 품질보증 채용,경기 성남시 수정구,경력무관,품질분석 / 품질보증 / 품질검사원
53988191,에스엠서치플러스(주),가산센터/전화면접/13시출근/정착금/아이파킹 인터폰 CS상담 -MM,서울 금천구,경력무관,문서작성 / 자료입력 / 전화응대
54002079,에스엠서치플러스(주),광화문센터/정착금지급/KT고객센터 상담 컨설턴트 정규채용 -M24,서울 중구,경력무관,문서작성 / 자료입력 / 전화응대
54146348,에스엠서치플러스(주),구로 / 오즈모 액션캠 채팅/CS상담 [일30건/정착금90만] -M27,서울 구로구,경력무관,인바운드 / 상담원 / 아웃바운드
54142544,에스엠서치플러스(주),양재역/주말휴무/NH농협은행 고객행복센터 품질관리팀 QA채용-MM,서울 서초구,경력무관,자료입력 / 전화응대 / 서류관리
54200644,에스엠서치플러스(주),[가산센터] 아이파킹 고객센터 관리자 SV (운영팀장) 모집 -MM,서울 금천구,경력무관,자료입력 / 전화응대 / 서류관리
54133450,주식회사프로원스,삼성전기 협력사ㅣH-PCB 제조 정규직 공채ㅣ상여200 통근 有,세종특별자치시,경력무관,품질관리 / 생산관리 / 기술엔지니어
54140128,(주)휴먼세이프코리아,HR그룹 잡매니저 구인,서울 강남구,경력무관,채용담당자 / 잡매니저 / HRD / HRM / 아웃소싱
